id;room_id;name;log_price;log_sqm;num_rooms;num_bathrooms;price_per_sqm;sqm_per_room;rooms_per_sqm;baths_per_room;discount_pct;price_relative_to_type;price_relative_to_province;has_stars;pool_flag;beach_flag;breakfast;cancellation;property_type_Agroturismo;property_type_Albergue;property_type_Apartahotel;property_type_Apartamento;property_type_Barco;property_type_Bed and breakfast;property_type_Camping;property_type_Camping resort;property_type_Casa o chalet;property_type_Casa rural;property_type_Chalet de montaña;property_type_Habitación en casa particular;property_type_Hostal o pensión;property_type_Hotel;property_type_Lodge;property_type_Resort;property_type_Villa;region_Andalucía;region_Aragón;region_Canary Islands;region_Cantabria;region_Castilla y León;region_Castilla-La Mancha;region_Cataluña;region_Comunidad Foral de Navarra;region_Comunidad Valenciana;region_Comunidad de Madrid;region_Extremadura;region_Galicia;region_Islas Baleares;region_La Rioja;region_Melilla;region_País Vasco;region_Principado de Asturias;region_Región de Murcia
9196885;919688502;Gaia Apartments & Lofts Girona;0.4965209183571434;-0.026060804629724436;0.0;0.0;0.7314272167184402;0.5263157894736842;0.0;0.33333333333333337;0.0;0.737006384084625;0.09771772557054832;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91970;9197011;Medplaya Hotel Pez Espada;0.6310612822474692;-0.318976573240775;-0.5;-1.0;1.4539098960111116;0.0;-0.7200000000000001;-0.6666666666666666;2.1838618500725224;0.615025113741896;0.20286738285965938;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9197007;919700701;Apto a 5 min de la playa en Puertito de Güímar;-0.5001839098685437;0.5093089485255576;0.5;0.0;-0.5329414663233255;-0.13157894736842105;0.24000000000000005;-0.16666666666666663;0.0;-0.37338851693338476;-0.3259305194870785;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91971;9197177;Moxy Barcelona;0.15139862710871388;-0.8796145028758081;-0.5;-1.0;1.3221994479915518;-0.7368421052631579;-0.7200000000000001;-0.6666666666666666;0.0;-0.010484939671697486;-0.43035733332805226;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91973;9197302;Hotel Rosaleda Don Pedro;-0.8170446344481473;-0.052637698197853605;-0.5;-1.0;-0.48902407511557927;0.47368421052631576;-0.7200000000000001;-0.6666666666666666;0.9706040709153901;-0.634363874839158;-0.39050369009872327;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91977;9197705;NH Collection Victoria;-0.45570263868673994;0.2142379052136632;-0.5;-1.0;-0.40865513069481324;1.0526315789473684;-0.7200000000000001;-0.6666666666666666;1.1028095454417874;-0.4691187969864413;0.0301595777576634;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91982;9198201;Petit Palace Santa Cruz;-0.5139489151834407;-0.2550554798468065;-0.5;-1.0;-0.22575938261843626;0.10526315789473684;-0.7200000000000001;-0.6666666666666666;0.0;-0.500018149677272;0.10888985531817691;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91983;9198301;Sercotel Las Casas de los Mercaderes;-0.4334883500372078;-0.2550554798468065;-0.5;-1.0;-0.16513122456331542;0.10526315789473684;-0.7200000000000001;-0.6666666666666666;3.093688697735241;-0.4568443039914839;0.25396632261348023;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91985;9198519;Hostal Paco Marbella;-0.056118440118433074;-0.6942044162599776;-0.5;-1.0;0.6487062321149185;-0.5263157894736842;-0.7200000000000001;-0.6666666666666666;0.0;0.6419314764751327;-0.6993737590023089;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91988;9198821;Barceló Valencia;0.2144930319247736;-0.4387327201692451;-0.5;-1.0;0.7789577992096147;-0.18421052631578946;-0.7200000000000001;-0.6666666666666666;3.2895924886842582;0.05546458422464555;-0.13347677269948724;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91989;9198925;Medplaya Hotel Bali;0.3360709704039257;-0.318976573240775;-0.5;-1.0;0.8347365030065114;0.0;-0.7200000000000001;-0.6666666666666666;3.3257627597486565;0.19510241838429737;-0.2620705099744244;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91990;9199021;Ribera de Triana Hotel;-0.39592150009405735;-0.2550554798468065;-0.5;-1.0;-0.1350822059928918;0.10526315789473684;-0.7200000000000001;-0.6666666666666666;0.0;-0.43544613303617674;0.3258702959442325;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91991;9199104;Apartamentos Piedramar;0.4464388752576564;0.2142379052136632;-0.5;-1.0;0.3844384791490628;1.0526315789473684;-0.7200000000000001;-0.6666666666666666;0.0;0.6505068013342105;0.39942102553093933;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91995;9199501;Hotel Montemar *** Superior;-0.08086566246925644;-0.6942044162599776;-0.5;-1.0;0.60931800693779;-0.5263157894736842;-0.7200000000000001;-0.6666666666666666;0.0;-0.21989600142168375;-0.6062365871095917;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
9199522;919952201;APARTHOTEL SALBURUA;0.7300072352675145;-0.07975153486887762;0.0;0.0;1.2661778459619837;0.42105263157894735;0.029999999999999943;0.33333333333333337;0.0;0.6284725150531077;0.912906763493257;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
9199811;919981101;Ocean Nomads Coworking Tenerife;-0.7938233375357353;-0.7160274868105716;-0.5;-1.0;-0.17534797485015896;-0.5526315789473685;-0.7200000000000001;-0.6666666666666666;2.1838408402687404;-0.05568031486154988;-0.652973715780205;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9199991;919999101;Carlos Cañal;-0.6997065625197679;0.09945951408474529;0.0;0.0;-0.4872742482932018;0.7894736842105263;-0.0654545454545455;0.33333333333333337;0.0;-0.4896552035231903;-0.18404715259564253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9204020;920402002;Apartamentos AL PASO DE TOLEDO, Puy du Fou a 10km;-0.21057309422818418;0.2142379052136632;0.0;0.0;-0.2591727851699043;1.0526315789473684;-0.12000000000000002;0.33333333333333337;0.0;-0.15663383284295151;0.11704048095328894;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9204162;920416202;Mountain Escape in Laroya;0.8599452665299512;1.1334572326782753;1.0;1.0;0.06883103316287648;0.0;0.18000000000000005;0.0;4.348025295984678;0.9965122043991161;1.7023725504350506;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9205123;920512301;Apartamento Balbin III;1.124712245481098;0.41797512586888996;0.5;1.0;1.3190366966121112;-0.2631578947368421;0.30857142857142855;0.33333333333333337;0.0;2.2940393317692407;0.23517471838541046;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9207764;920776401;El Rincón de las Cortes - Living Toledo;0.22589272627167015;0.7510543430706119;1.5;1.0;-0.23277235653326167;-0.9210526315789473;0.8800000000000001;-0.16666666666666663;2.0503907174632383;0.31783943970404915;1.0715769231775016;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9208313;920831301;Deluxe Apartament Alcalá la Real;-0.3141869286833447;1.2902996093659025;1.0;1.0;-0.6656641100029361;0.2631578947368421;0.08000000000000002;0.0;0.0;-0.2415960048616001;0.4121379497986733;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9208722;920872201;Home2Book Charming Duplex Tabaiba;-0.5193810758035681;0.16949745334619176;0.5;0.0;-0.42470619823819966;-0.5789473684210527;0.5213793103448275;-0.16666666666666663;3.557649242977304;-0.38562711552178536;-0.35041831387263367;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9209531;920953105;Dreams of Marbella Old Town;0.3980172647546426;0.025564378040825987;0.0;0.0;0.5144915071834404;0.631578947368421;-0.02769230769230767;0.33333333333333337;1.0603402742789716;0.5709559105096066;-0.17564184423735008;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9210823;921082308;Precioso apartamento en San Isidro , ski , snow;0.2097141171046931;-1.351221835522912;-0.5;0.0;2.5253734429770054;-1.1578947368421053;-0.7200000000000001;0.33333333333333337;3.4811820337444948;0.29624488764930956;-0.465325142298069;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9211141;921114101;Apartamento en la Plaza de San Miguel;-0.046834515584328384;-0.026060804629724436;0.0;0.0;0.023580644710977268;0.5263157894736842;0.0;0.33333333333333337;0.9021754943840604;-0.0027410415020302473;0.48712402765169505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9214669;921466901;Céntrico estudio en Granada;-1.0473283162799079;-0.6942044162599776;0.0;0.0;-0.35832763333453316;-0.5263157894736842;0.48;0.33333333333333337;0.9705987174829371;-0.6436187966741271;-0.7037069597424952;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9216091;921609101;La Balconada de la Plata by Toledo AP;-0.6859496165228489;0.12321392655416617;0.0;0.0;-0.4890771579841647;0.8421052631578947;-0.0771428571428572;0.33333333333333337;4.285363396251915;-0.48237273163587757;-0.5382749341358343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9216196;921619601;Lujoso apartamento céntrico 1 dormitorio;-0.4220584791974255;-0.49351948090441655;0.0;0.0;0.0;-0.2631578947368421;0.30857142857142855;0.33333333333333337;3.7595782066216423;-0.32104575024332443;-0.17242062871461414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9216275;921627501;Reformado decorado céntrico 1 dormitorio;-0.4220584791974255;-0.49351948090441655;0.0;0.0;0.0;-0.2631578947368421;0.30857142857142855;0.33333333333333337;3.7595782066216423;-0.32104575024332443;-0.17242062871461414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9216633;921663302;Apartment Comfy Altemar-2 by Interhome;0.21584550921497234;0.5093089485255576;0.5;0.0;-0.10057664605250878;-0.13157894736842105;0.24000000000000005;-0.16666666666666663;0.6513228235740762;0.3043870958010965;1.0302075811542835;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9216653;921665302;Apartment Mañanas Felices III by Interhome;0.7389527069959557;0.6752099121774278;0.5;1.0;0.3186540637646693;0.13157894736842105;0.12705882352941175;0.33333333333333337;0.6513228235740762;1.2239508897386489;0.4108448763833699;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9217226;921722601;Deluxe Suite 70qm. Toller Blick, super Ausstattung;-0.18976661790128352;0.41797512586888996;0.0;0.0;-0.34354047442606617;1.5789473684210527;-0.20571428571428577;0.33333333333333337;8.799159087334443;-0.13846811130182132;0.7429236686691777;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9217233;921723301;Lola Suite Lajares iRent Fuerteventura;-0.25377353329669766;-0.012967146940927357;-0.5;-1.0;-0.16631797758781855;0.5526315789473685;-0.7200000000000001;-0.6666666666666666;0.906699056924681;-0.19314733772239454;-0.14156409247711846;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9218434;921843401;Lola Loft Lajares iRent Fuerteventura;-0.33342950287720896;-0.6942044162599776;0.0;0.0;0.2591843070328527;-0.5263157894736842;0.48;0.33333333333333337;0.8989019315300683;-0.2564138122434239;-0.25443641860132177;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9223320;922332002;Casa Colonia;-0.6490983149604981;-0.026060804629724436;-0.5;-1.0;-0.41621393366373227;0.5263157894736842;-0.7200000000000001;-0.6666666666666666;0.0;-0.46235604849005546;-0.4351904279443048;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9223651;922365101;Coqueto apartamento cerca Bravo Murillo WIFI;0.14184267803910502;-0.16454326068551547;0.0;0.0;0.3558443953443596;0.2631578947368421;0.08000000000000002;0.33333333333333337;1.0614365336054783;0.2094217406271239;0.92673684326613;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9223698;922369801;Hotel Boutique Cerro del Sol Adults only recommended;-0.4739827342042797;0.2142379052136632;-0.5;-1.0;-0.418381887396175;1.0526315789473684;-0.7200000000000001;-0.6666666666666666;2.1838471143366083;-0.47901381008924054;0.00027260094932962144;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92238;9223801;Boutique Hotel La Posada del Angel Ojén;0.07086382628857384;-0.318976573240775;-0.5;-1.0;0.4161956139016434;0.0;-0.7200000000000001;-0.6666666666666666;1.375014849767494;-0.08875153957958473;-0.5763532637940407;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92239;9223907;Holiday Inn Express San Sebastian de los Reyes by IHG;-0.7281474704384818;-0.7837101942284085;-0.5;-1.0;-0.07912063286928663;-0.631578947368421;-0.7200000000000001;-0.6666666666666666;0.0;-0.5991487867485988;-0.5523242189895455;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92240;9224004;Hotel Boutique Posada Dos Orillas;-0.4703177554082005;-0.49351948090441655;-0.5;-1.0;-0.044866134322557635;-0.2631578947368421;-0.7200000000000001;-0.6666666666666666;0.0;-0.47704465325286255;-0.03254743088920055;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92243;9224308;Holiday Inn Express Barcelona - Montmeló by IHG;-0.4013637822243302;-0.8796145028758081;-0.5;-1.0;0.35104812032349225;-0.7368421052631579;-0.7200000000000001;-0.6666666666666666;0.0;-0.43859686602258297;-0.9298740710647283;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9224454;922445401;CHECK-IN CASAS Casa Plaza Mayor;0.5670045301809892;0.41797512586888996;1.0;1.0;0.34329851530414157;-0.8771929824561404;0.822857142857143;0.0;0.9391517258356649;0.866442207337321;0.40057838782021743;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92246;9224621;Hotel Doña Brígida ? Salamanca Forum;-0.5071689400718291;-1.668476677587487;-0.5;-1.0;1.2107980116986623;-1.368421052631579;-0.7200000000000001;-0.6666666666666666;0.9706573030446162;-0.49651469147254956;-0.3222405557824116;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92250;9225012;Canopy by Hilton Madrid Castellana;-0.12401125696362607;-0.7837101942284085;-0.5;-1.0;0.6486578402905333;-0.631578947368421;-0.7200000000000001;-0.6666666666666666;0.0;-0.25364381016578375;0.33021233898901436;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92251;9225101;Hotel Don Paco;-0.6887427545548359;-0.2550554798468065;-0.5;-1.0;-0.3415771489795937;0.10526315789473684;-0.7200000000000001;-0.6666666666666666;1.1026635116107124;-0.5824930018409019;-0.16824923207473716;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9225335;922533502;Triana Procurador con Terraza Privada;-0.6094772945964787;0.41797512586888996;0.5;0.0;-0.5496204459968048;-0.2631578947368421;0.30857142857142855;-0.16666666666666663;0.8319914081997833;-0.43998257537970176;-0.04864794551471586;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92255;9225543;Hotel Blancafort Spa Termal;-0.04798526733960193;-0.8796145028758081;-0.5;-1.0;0.9077960598715913;-0.7368421052631579;-0.7200000000000001;-0.6666666666666666;0.0;-0.19316608082852574;-0.6435078719137973;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
